intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1810000,0.012633224682947938,0.3797332185886403,0.01231913898641056,0.004298101886845602,2.0747875354107648,1.0,12.75020697594212,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428875.1 Xylophilus sp. ASV27 strain=ASV27, ASM1642887v1",f85162e548135bd23c305040ecaffc78,0.38941480206540446,1765000,10,20554000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8684774035051099,0.9700352103171512,0.9192563069111306,0.9700352103171512,False,3662,244016,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus;s__Xylophilus sp016428875
1644000,0.01147459744683227,0.2947663551401869,0.01100695874309884,0.11170252721818208,60.34939759036145,60.0,19.01883860530273,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001266835.1 Comamonas testosteroni strain=WDL7, ASM126683v1",31ecadb41593fea5f48bd755ff8f34fc,0.30728971962616825,1577000,11,18977000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8657866516639365,0.9626519420935761,0.9142192968787564,0.9626519420935761,False,95171,339187,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas testosteroni_C
1394000,0.009729676910513496,0.17747920665387076,0.009680819135496569,0.002303979793522096,1.4152847873107426,1.0,0.7822821523619968,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429255.1 Rhizobium sp. ASV8 strain=ASV8, ASM1642925v1",a49478a5e63eb276530fb93c8a2331a7,0.1783749200255918,1387000,12,17590000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8611919250215376,0.9459092602573724,0.903550592639455,0.9459092602573724,False,1963,341150,852004,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp016429255
1028000,0.007175113245342807,0.34121959346884373,0.007147194516761706,0.0022312101821118212,1.8564453125,2.0,1.1118578997321453,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017304125.1 Sphingomonadales bacterium, ASM1730412v1",0c90f3a3842f682e6f057b9a3fe4c6bd,0.34255248250583137,1024000,13,16566000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8527724978786587,0.9660312985465832,0.909401898212621,0.9660312985465832,False,1901,343051,852004,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp017304125
895000,0.006246815520021218,0.15726950354609928,0.006190978062859017,0.0015140773986976586,1.4543404735062007,1.0,0.793079415703941,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003208655.1 Pedobacter nutrimenti strain=DSM 27372, ASM320865v1",90e8ff05ba9cc526d5d3b9ccb5958dd0,0.15868794326241134,887000,14,15679000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8489697490508206,0.9423475256623068,0.8956586373565637,0.9423475256623068,False,1290,344341,852004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter nutrimenti
785000,0.005479050484040957,0.120289186279034,0.005458111437605132,0.001276989309909343,1.391304347826087,1.0,0.7207740134550809,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001302245.1 Chitinophagaceae bacterium PMP191F strain=PMP191F, ASM130224v1",7e3040820a2294bca9d5bdcd813cdf0e,0.1207506537455776,782000,15,14897000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8453859188611299,0.9340788356665689,0.8897323772638495,0.9340788356665689,False,1088,345429,852004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__PMP191F;s__PMP191F sp001302245
4531000,0.031624939800241496,0.10334728033472804,0.005171944469648852,0.005049272069145215,5.805668016194332,5.0,3.599748115781742,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429135.1 Pseudomonas sp. ASV14 strain=ASV14, ASM1642913v1",e215c0d8e2c0be0dec99da0ca7cb2ceb,0.6319386331938633,741000,16,14156000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8945690356017755,0.9853038012419212,0.9399364184218484,0.9853038012419212,False,4302,349731,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
712000,0.004969533687435874,0.12709270927092708,0.004927655594564224,0.0010950652813836554,1.321529745042493,1.0,0.6980474060739456,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429065.1 Pedobacter sp. ASV17 strain=ASV17, ASM1642906v1",f0ef73ff9c535b91c9776aab04acba60,0.12817281728172816,706000,17,13450000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8427283443806689,0.9358779682593121,0.8893031563199905,0.9358779682593121,False,933,350664,852004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429065
680000,0.004746183858787071,0.08822275891461856,0.00433438261221584,0.0011596189689250286,1.5909822866344605,1.0,2.2693467747140894,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016919265.1 Variovorax sp. PDNC026 strain=PDNC026, ASM1691926v1",574730bfaa4d5bb5090b626938233b12,0.09660463133967893,621000,18,12829000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8414791756817813,0.9273805823119595,0.8844298789968704,0.9273805823119595,False,988,351652,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Variovorax;s__Variovorax sp003019815
587000,0.0040970734192764865,0.09368932038834951,0.004041235962114286,0.0009377890244646738,1.379965457685665,1.0,0.6909326370904846,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001692425.1 Agrobacterium tumefaciens strain=15-174, ASM169242v1",bf32457cf7133a6feb1263d6ba51c710,0.09498381877022653,579000,19,12250000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8374965450074661,0.9268745460754736,0.8821855455414698,0.9268745460754736,False,799,352451,852004,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium fabacearum
566000,0.003950500094225709,0.08773903262092239,0.003810906451320207,0.0008298083107591045,1.294871794871795,1.0,0.5539165265290249,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429005.1 Pedobacter sp. ASV19 strain=ASV19, ASM1642900v1",2794c608b3395607556af06b68bcb479,0.09095291659971075,546000,20,11704000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8365129095413754,0.9255788872993196,0.8810458984203475,0.9255788872993196,False,707,353158,852004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429005
1439000,0.010043762607050874,0.09545790251107829,0.003608495669107229,0.036903582612288204,60.81624758220503,60.0,28.21434754156042,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016599875.1 Comamonas testosteroni strain=G1, ASM1659987v1",36492950229adb2c0a7d1788af26a650,0.2656942392909897,517000,21,11187000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8620749912724711,0.9581459801485818,0.9101104857105264,0.9581459801485818,False,31442,384600,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas testosteroni
482000,0.0033642067940226,0.10004151100041511,0.0033642067940226,0.0016443584771902479,2.9066390041493775,2.0,2.0159111667773453,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_902375225.1 Bacteroides neonati, MGYG-HGUT-01461",df07fb9c7fe8bd23c00d48409c8adfa3,0.10004151100041511,482000,22,10705000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8321890979649645,0.9284269740929051,0.8803080360289348,0.9284269740929051,False,1401,386001,852004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides neonati
4094000,0.028574818702756275,0.06939020726945029,0.0032246131511170983,0.004367350388026347,8.054112554112555,7.0,8.687659455218212,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_000018665.1 Delftia acidovorans SPH-1 strain=SPH-1, ASM1866v1",2dc41621472bcb21e0d78bdd26abd3aa,0.6148993691799339,462000,23,10243000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8916471291407146,0.9844354111722978,0.9380412701565062,0.9844354111722978,False,3721,389722,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
1700000,0.011865459646967677,0.06960976344734067,0.0032246131511170983,0.002942474448476768,5.426406926406926,5.0,2.7645709355680355,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_902706145.1 Sphingobacterium sp. 18053, n18053v0.1",a449fc05713cb8288b9730c88c199a86,0.2561398222088293,462000,24,9781000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8667226524228075,0.9570147166215417,0.9118686845221746,0.9570147166215417,False,2507,392229,852004,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium siyangense
411000,0.0028686493617080676,0.09448275862068965,0.0028686493617080676,0.0017323862329284838,3.591240875912409,3.0,2.315360989944106,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001898805.1 Leifsonia sp. 71-9, ASM189880v1",0466e642e0db5c61169fd3fbfc865a0c,0.09448275862068965,411000,25,9370000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8279223291460637,0.9267164174576304,0.8773193733018471,0.9267164174576304,False,1476,393705,852004,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia sp001898805
477000,0.0033293083832962246,0.07250487502215919,0.0028546899974175176,0.0007570386993488293,1.5770171149144254,1.0,1.0580047199715796,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428755.1 Bosea sp. ASV33 strain=ASV33, ASM1642875v1",39cb59af4b67a45e166f8d1d2944f137,0.08455947527034213,409000,26,8961000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8319092174814998,0.9234052334092046,0.8776572254453522,0.9234052334092046,False,645,394350,852004,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp016428755
2217000,0.015473955316074905,0.06511159590535325,0.0027081166723667404,0.0010880230609245966,2.3891752577319587,2.0,1.5731596481486163,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017511425.1 Bosea sp., ASM1751142v1",f8867e3c78b69b53e0a65eeb6c04efeb,0.3720422889746602,388000,27,8573000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8741783433056851,0.9686081946491428,0.921393268977414,0.9686081946491428,False,927,395277,852004,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp013823325
367000,0.002561543347315963,0.0835827768823394,0.0025336246187348628,0.00686029643053319,16.101928374655646,16.0,6.870953083915738,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013364355.1 Stenotrophomonas sp. NA06056 strain=NA06056, ASM1336435v1",ece7067c1d31b67006c6a26886af1c3e,0.08450379921713101,363000,28,8210000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8249037557910354,0.9233856144844993,0.8741446851377673,0.9233856144844993,False,5845,401122,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp013364355
4654000,0.032483440704110335,0.0484158551639007,0.002463827797282112,0.0020528072638156627,4.954674220963173,5.0,2.9897249854742274,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001020715.1 Pseudomonas fluorescens strain=AU11706, ASM102071v1",c6977b40133feb246e2dc2da1be2514c,0.6383212179399259,353000,29,7857000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8953422887703781,0.9856232612720973,0.9404827750212377,0.9856232612720973,False,1749,402871,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
389000,0.0027150963545120154,0.060103442125914036,0.00235215288295771,0.000521124313970357,1.317507418397626,1.0,0.6869420179304655,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428845.1 Citrobacter sp. ASV29 strain=ASV29, ASM1642884v1",232b94266f57b1c18c7f2ee192cb4237,0.06937756375958623,337000,30,7520000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8264543671772154,0.9175293580472074,0.8719918626122114,0.9175293580472074,False,444,403315,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii
4388000,0.030626845253467157,0.05731364275668073,0.002275376379359684,0.0013603222520082066,3.5552147239263805,3.0,1.99424489066789,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_004312325.1 Raoultella planticola strain=TUM14074, ASM431232v1",0ba5b35443b49ecd351b7686c2391605,0.7714486638537271,326000,31,7194000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA11_P18_M06_WK1_2.trim.fastq.gz,DNA11_P18_M06_WK1,cd93fd08,143273000,31,DNA,1000,143273,True,0.8936440933089771,0.9916644462858376,0.9426542697974074,0.9916644462858376,False,1159,404474,852004,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella planticola
