intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3050000,0.01744142825282637,0.6921501706484642,0.017395680244294366,0.019436321699009204,7.675871137409599,7.0,5.201919212330456,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429115.1 Aquitalea sp. ASV15 strain=ASV15, ASM1642911v1",05a02e5d6bb4ca8a0a6dbe998cdab2c8,0.6939704209328783,3042000,10,28132000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8775600418575159,0.9882844599361931,0.9329222508968544,0.9882844599361931,False,23350,667941,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea magnusonii
3043000,0.017401398745360865,0.4977886977886978,0.017378524741094865,0.015186967426056658,6.00361961171438,5.0,3.6629536459523893,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_013823325.1 Methylobacterium sp., ASM1382332v1",f3ae498999dd8cb260bb75399301f42a,0.49844389844389847,3039000,11,25093000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8774949995260772,0.9777902143942911,0.9276426069601842,0.9777902143942911,False,18245,686186,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp013823325
2199000,0.012574983845234488,0.41011760313608364,0.012563546843101486,0.0038556334950668367,2.108329540282203,2.0,1.353062167001567,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_900471935.1 Rhizobiales bacterium, AFS079021",7a701fbd83d98d12df6edae2c6b88e56,0.410490946425238,2197000,12,22896000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8683479598221687,0.9716859475302069,0.9200169536761877,0.9716859475302069,False,4632,690818,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium fabacearum
2116000,0.01210034825671495,0.39736638264910923,0.011734364188458921,0.0030790130177573895,1.8026315789473684,1.0,1.1770767366629176,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001642805.2 Serratia surfactantfaciens strain=YD25, ASM164280v2",bcbdf6604d58a491d2d3cd30c1cc4e4e,0.40975987606506586,2052000,13,20844000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8672708909571823,0.9716300755125838,0.9194504832348831,0.9716300755125838,False,3699,694517,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia surfactantfaciens
3022000,0.017281310222964356,0.2971989814477992,0.009344030742661734,0.0024522228576137526,1.802937576499388,1.0,1.2542573520945506,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428815.1 Serratia sp. ASV30 strain=ASV30, ASM1642881v1",e5a07ef789dd06e9a4027ff8d8f0a2c1,0.5496544197890142,1634000,14,19210000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8772990001584378,0.9808798151169732,0.9290894076377054,0.9808798151169732,False,2946,697463,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_A fonticola
1317000,0.007531265904581091,0.43752082639120293,0.0075083919003150895,0.0027485539293416873,2.514851485148515,2.0,1.7114729554116719,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017304125.1 Sphingomonadales bacterium, ASM1730412v1",0c90f3a3842f682e6f057b9a3fe4c6bd,0.4388537154281906,1313000,15,17897000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8541061919843066,0.973782416740383,0.9139443043623448,0.973782416740383,False,3302,700765,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp017304125
1191000,0.006810734770202035,0.20567375886524822,0.006633461237140521,0.0014974707810071761,1.5508620689655173,1.0,0.8764146878692534,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003208655.1 Pedobacter nutrimenti strain=DSM 27372, ASM320865v1",90e8ff05ba9cc526d5d3b9ccb5958dd0,0.21117021276595746,1160000,16,16737000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8513399845773125,0.9510732278067902,0.9012066061920514,0.9510732278067902,False,1799,702564,1201359,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter nutrimenti
1046000,0.005981552115559469,0.12673121706091434,0.0059129301027614645,0.0012718929146075403,1.4777562862669245,1.0,0.8948533235029493,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429015.1 Rhizobium sp. ASV20 strain=ASV20, ASM1642901v1",aa2cb872a478ccf7e950c9f040733823,0.1282019855374433,1034000,17,15703000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.847782249123679,0.9358848377452768,0.891833543434478,0.9358848377452768,False,1528,704092,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp016429015
1095000,0.006261758667817992,0.17922354192519058,0.005781404578231954,0.00595076076343541,7.071216617210682,6.0,6.266017844505122,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428755.1 Bosea sp. ASV33 strain=ASV33, ASM1642875v1",39cb59af4b67a45e166f8d1d2944f137,0.19411451870235774,1011000,18,14692000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8490351842974263,0.9484929990656359,0.8987640916815312,0.9484929990656359,False,7149,711241,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp016428755
1107000,0.006330380680615997,0.14057783527382492,0.005592694043037439,0.0015340959696477073,1.8844580777096114,1.0,5.0140848409465315,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003013355.1 Pseudomonas sp. S5D5 strain=S5D5, ASM301335v1",1a9097c66c5f2f5faa5934de47ba2979,0.1591203104786546,978000,19,13714000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8493337490735396,0.9424302410497916,0.8958819950616657,0.9424302410497916,False,1843,713084,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E aylmerensis
4832000,0.027631797153330168,0.12580195258019525,0.005158087961983405,0.007797835617829475,10.385809312638582,10.0,6.161872102209935,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429135.1 Pseudomonas sp. ASV14 strain=ASV14, ASM1642913v1",e215c0d8e2c0be0dec99da0ca7cb2ceb,0.6739191073919107,902000,20,12812000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8906824093159835,0.98735019979075,0.9390163045533668,0.98735019979075,False,9368,722452,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
4318000,0.024692487605148937,0.0777676120768527,0.0038885807252203052,0.01135880282247022,20.06764705882353,19.0,11.139416517305596,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_008801925.2 Cupriavidus basilensis strain=CCUG 49340, ASM880192v2",f7e2f661c8c9b87d7a37d73721a9a03c,0.4938243366880146,680000,21,12132000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8874568645247507,0.9774965687293785,0.9324767166270647,0.9774965687293785,False,13646,736098,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus basilensis
3364000,0.01923703758770751,0.0843140415927777,0.0029907760577797347,0.0012644013987492498,2.904397705544933,2.0,1.799309345551509,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428765.1 Delftia sp. ASV31 strain=ASV31, ASM1642876v1",ab5f5da1c65dd8a765deada6390f30db,0.5423182331130099,523000,22,11609000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8803383455343596,0.9804547503314397,0.9303965479328997,0.9804547503314397,False,1519,737617,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
2942000,0.01682383013764432,0.0850813894948817,0.0028992800407157274,0.0024638763267266486,5.838264299802761,5.0,3.3690603143229727,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017511425.1 Bosea sp., ASM1751142v1",f8867e3c78b69b53e0a65eeb6c04efeb,0.4937069978184259,507000,23,11102000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8765400619469417,0.9774890754332457,0.9270145686900937,0.9774890754332457,False,2960,740577,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp013823325
486000,0.002779191518319218,0.09000777604976672,0.0026476659937897076,0.0006892194589627247,1.7883369330453565,1.0,1.1731858560274322,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_022836935.1 Ancylobacter polymorphus strain=ZM13, ASM2283693v1",cac2c5bf5e42cad7fddfa3b0338d93ce,0.09447900466562986,463000,24,10639000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.827076644799693,0.9267152296940169,0.876895937246855,0.9267152296940169,False,828,741405,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter polymorphus
513000,0.0029335910471147302,0.061827571367092236,0.0024646739596616936,0.0005710199865319193,1.591647331786543,1.0,0.9266985163073755,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003019815.1 Variovorax sp. PMC12 strain=PMC12, ASM301981v1",858d233cd39fadce93b90575ac46cf31,0.07359058958542533,431000,25,10208000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8285204110845962,0.9192759114282573,0.8738981612564267,0.9192759114282573,False,686,742091,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Variovorax;s__Variovorax sp003019815
431000,0.0024646739596616936,0.09908045977011494,0.0024646739596616936,0.0014475273419519061,4.034802784222737,4.0,2.4591691003512097,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001898805.1 Leifsonia sp. 71-9, ASM189880v1",0466e642e0db5c61169fd3fbfc865a0c,0.09908045977011494,431000,26,9777000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8238785745559569,0.9281379199714827,0.8760082472637198,0.9281379199714827,False,1739,743830,1201359,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia sp001898805
2974000,0.017006822171772334,0.09375714612394237,0.002344585437265184,0.002542121047913238,7.4487804878048784,7.0,3.6336585038423883,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003202035.1 Aquitalea magnusonii strain=DSM 25134, ASM320203v1",ce15e4d4660f81388e9ffc5d2e7c35d6,0.6800823233478162,410000,27,9367000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8768460059196386,0.9876401974904689,0.9322431017050538,0.9876401974904689,False,3054,746884,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea magnusonii
3554000,0.020323552790342595,0.06544546211490425,0.0022473709191346766,0.0012011397092792412,3.6717557251908395,3.0,2.3501699838633936,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013401635.1 Serratia fonticola strain=UPMP2129, ASM1340163v1",d1f1d71e22a0007933e5505ae755476e,0.5918401332223148,393000,28,8974000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8819000006036046,0.983222379689451,0.9325611901465278,0.983222379689451,False,1443,748327,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_A fonticola
2191000,0.012529235836702483,0.06586092135225083,0.002150156401004169,0.0006833927244062765,2.1835106382978724,2.0,1.5301385053750878,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_900473165.1 Rhizobiales bacterium, AFS090631",e97d03d151a284e29c8b50558899703d,0.3837799964967595,376000,29,8598000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8682458746870468,0.9695792244254416,0.9189125495562442,0.9695792244254416,False,821,749148,1201359,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium fabacearum
369000,0.0021101268935386657,0.08404328804973521,0.0020872528892726637,0.009614112018139456,31.643835616438356,31.0,10.435148538189283,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013364355.1 Stenotrophomonas sp. NA06056 strain=NA06056, ASM1336435v1",ece7067c1d31b67006c6a26886af1c3e,0.08496431038452683,365000,30,8233000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.8197612271294467,0.9235475129477507,0.8716543700385987,0.9235475129477507,False,11550,760698,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp013364355
4913000,0.028094995739716706,0.05235448961684703,0.002047223381807161,0.002809318446858932,9.427374301675977,9.0,6.917230476372044,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013407925.2 Pseudomonas protegens strain=H1F5C, ASM1340792v2",c61fec04b32dbdf4801cbdf9e64ddfb8,0.7184849371161158,358000,31,7875000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA3_P13_M01_WK1_2.trim.fastq.gz,DNA3_P13_M01_WK1,b9b0e3d4,174871000,31,DNA,1000,174871,True,0.891160181441855,0.9893918118812036,0.9402759966615293,0.9893918118812036,False,3375,764073,1201359,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
